destinationAirport,fareBasisCode,travelDuration,isBasicEconomy,isNonStop,baseFare,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,no_equipment,no_cabin_changes
DTW,KAUOA0MQ,PT1H55M,False,True,292.09,115,18,Mid-Day,Mid-Day,1,1,1,1
DTW,HAA0OFEN,PT7H18M,False,False,293.02,438,18,Morning,Mid-Day,1,2,2,1
DTW,VAA4AKES,PT4H57M,False,False,342.33,297,18,Morning,Mid-Day,1,2,1,2
DTW,KA0NA0MC,PT6H,False,False,398.14,360,18,Night,Night,1,2,1,1
DTW,KA0NA0MC,PT6H2M,False,False,398.14,362,18,Mid-Day,Mid-Day,1,2,1,1
DTW,KA0NA0MC,PT7H5M,False,False,398.14,425,18,Mid-Day,Night,1,2,1,1
DTW,KA0NA0MC,PT7H27M,False,False,398.14,447,18,Morning,Mid-Day,1,2,1,1
DTW,KA0NA0MC,PT7H46M,False,False,398.14,466,18,Mid-Day,Night,1,2,2,1
EWR,LAA4AHBN,PT2H19M,True,True,68.84,139,18,Night,Night,1,1,1,1
EWR,LAA4AHBN,PT2H21M,True,True,68.84,141,18,Night,Night,1,1,1,1
EWR,LAA4AHBN,PT2H28M,True,True,68.84,148,18,Night,Night,1,1,1,1
EWR,LAA4AHBN,PT2H28M,True,True,68.84,148,18,Mid-Day,Night,1,1,1,1
EWR,LAA4AHBN,PT4H35M,True,False,68.84,275,18,Morning,Mid-Day,1,2,2,1
EWR,TAA7OWBN,PT2H10M,True,True,106.05,130,18,Morning,Mid-Day,1,1,1,1
EWR,UAUSA5BC,PT2H4M,True,True,115.35,124,18,Night,Morning,1,1,1,1
EWR,UAUSA5BC,PT2H6M,True,True,115.35,126,18,Night,Night,1,1,1,1
EWR,UAUSA5BC,PT2H7M,True,True,115.35,127,18,Night,Night,1,1,1,1
EWR,UAUSA5BC,PT2H11M,True,True,115.35,131,18,Mid-Day,Night,1,1,1,1
EWR,SAA3AHBN,PT2H13M,True,True,129.3,133,18,Mid-Day,Night,1,1,1,1
EWR,LAUTA5MC,PT1H56M,False,True,143.26,116,18,Morning,Mid-Day,1,1,1,1
EWR,LA7OX0MG,PT2H5M,False,True,143.26,125,18,Mid-Day,Mid-Day,1,1,1,1
EWR,LA7OX0MG,PT2H9M,False,True,143.26,129,18,Night,Night,1,1,1,1
EWR,WAG4JKBS,PT2H20M,True,True,161.86,140,18,Mid-Day,Mid-Day,1,1,1,1
EWR,G3AJZNN1,PT3H58M,False,False,157.21,238,18,Night,Night,1,2,2,1
EWR,G3AJZNN1,PT5H55M,False,False,157.21,355,18,Night,Night,1,2,2,1
EWR,VUAJZNN1,PT3H56M,False,False,200.93,236,18,Night,Night,1,2,2,1
EWR,VUAJZNN1,PT4H33M,False,False,200.93,273,18,Mid-Day,Mid-Day,1,2,2,1
EWR,QA7OA0MG,PT2H1M,False,True,217.67,121,18,Mid-Day,Mid-Day,1,1,1,1
EWR,QA7OA0MG,PT2H5M,False,True,217.67,125,18,Mid-Day,Mid-Day,1,1,1,1
EWR,QAG4AKES,PT2H20M,False,True,217.67,140,18,Mid-Day,Mid-Day,1,1,1,1
EWR,L0AHZNN1,PT5H31M,False,False,264.19,331,18,Mid-Day,Night,1,2,2,1
EWR,UL4AUEL1,PT7H39M,False,False,323.72,459,18,Morning,Mid-Day,1,2,2,1
IAD,VAUSX5BC,PT1H38M,True,True,68.84,98,18,Night,Morning,1,1,1,1
IAD,LAG4AKES,PT1H48M,False,True,68.84,108,18,Morning,Morning,1,1,1,1
IAD,TAG4AKES,PT1H51M,False,True,87.44,111,18,Mid-Day,Mid-Day,1,1,1,1
IAD,SAG4AKES,PT1H51M,False,True,110.7,111,18,Night,Night,1,1,1,1
IAD,VAA7JKEN,PT1H51M,False,True,157.21,111,18,Mid-Day,Mid-Day,1,1,1,1
IAD,VAA7JKEN,PT5H9M,False,False,157.21,309,18,Mid-Day,Night,1,2,2,1
IAD,LAUQA0MQ,PT1H38M,False,True,171.16,98,18,Night,Night,1,1,1,1
IAD,KA7QA0MQ,PT1H40M,False,True,217.67,100,18,Mid-Day,Mid-Day,1,1,1,1
IAD,L3AHZNN1,PT3H4M,False,False,226.98,184,18,Night,Night,1,2,1,1
IAD,L3AHZNN1,PT4H57M,False,False,226.98,297,18,Mid-Day,Mid-Day,1,2,2,1
IAD,L3AHZNN1,PT6H17M,False,False,226.98,377,18,Morning,Mid-Day,1,2,2,1
IAD,QA7OA0MQ,PT1H46M,False,True,264.19,106,18,Mid-Day,Mid-Day,1,1,1,1
JFK,UL4ABEL1,PT2H24M,False,True,82.79,144,18,Night,Night,1,1,1,1
JFK,QUAHZNB3,PT5H49M,True,False,78.14,349,18,Night,Night,1,2,2,1
JFK,NUAHZNB3,PT3H52M,True,False,96.74,232,18,Night,Night,1,2,2,1
JFK,ZI4AUEL1,PT2H23M,False,True,106.05,143,18,Night,Night,1,1,1,1
JFK,NL4ABEY5,PT2H24M,False,True,106.05,144,18,Night,Night,1,1,1,1
JFK,VAUNA0BC,PT11H18M,True,False,100.47,678,18,Night,Mid-Day,1,2,2,1
JFK,VAUNA0BC,PT12H28M,True,False,100.47,748,18,Night,Mid-Day,1,2,2,1
JFK,TAUQA0ML,PT2H17M,False,True,120.0,137,18,Morning,Mid-Day,1,1,1,1
JFK,MI7AUEL1,PT2H15M,False,True,124.65,135,18,Mid-Day,Mid-Day,1,1,1,1
JFK,UA7QA0BQ,PT2H17M,True,True,124.65,137,18,Night,Night,1,1,1,1
JFK,UA7QA0BQ,PT2H18M,True,True,124.65,138,18,Night,Night,1,1,1,1
JFK,UA7QA0BQ,PT2H18M,True,True,124.65,138,18,Mid-Day,Night,1,1,1,1
JFK,GI4AUEY5,PT2H23M,False,True,129.3,143,18,Night,Night,1,1,1,1
JFK,VI7AUEY5,PT2H15M,False,True,147.91,135,18,Mid-Day,Mid-Day,1,1,1,1
JFK,VAUSX5BC,PT8H15M,True,False,146.98,495,18,Night,Morning,1,2,2,1
JFK,LAUOA0MC,PT2H15M,False,True,161.86,135,18,Mid-Day,Mid-Day,1,1,1,1
JFK,LAUOA0MC,PT2H17M,False,True,161.86,137,18,Mid-Day,Mid-Day,1,1,1,1
JFK,GUAHZNN1,PT3H42M,False,False,161.86,222,18,Night,Night,1,2,2,1
JFK,GUAHZNN1,PT6H55M,False,False,161.86,415,18,Mid-Day,Night,1,2,1,1
JFK,V3AIZNN1,PT6H39M,False,False,202.79,399,18,Mid-Day,Mid-Day,1,2,2,1
JFK,V3AIZNN1,PT3H56M,False,False,202.79,236,18,Mid-Day,Night,1,2,1,1
JFK,L0AHZNN1,PT3H57M,False,False,264.19,237,18,Mid-Day,Mid-Day,1,2,2,1
JFK,QAG4AKES,PT5H21M,False,False,379.54,321,18,Mid-Day,Night,2,2,2,1
JFK,QAG4AKES,PT7H53M,False,False,379.54,473,18,Morning,Mid-Day,2,2,2,1
JFK,QAG4AKES,PT9H15M,False,False,379.54,555,18,Mid-Day,Night,2,2,2,1
LAX,E14VXS5,PT4H41M,False,True,120.36,281,18,Night,Night,1,1,1,1
LAX,VAUNA0BC,PT15H,True,False,176.75,900,18,Night,Mid-Day,1,2,2,1
LAX,UAUQA0BQ,PT4H43M,True,True,217.67,283,18,Night,Night,1,1,1,1
LAX,TAUTA5MC,PT11H52M,False,False,230.7,712,18,Night,Morning,1,2,2,1
LAX,TAUTA5MC,PT13H52M,False,False,230.7,832,18,Night,Morning,1,2,2,1
LAX,LAUTA5MC,PT4H43M,False,True,245.58,283,18,Night,Night,1,1,1,1
LAX,SUAIXSN3,PT16H,False,False,230.69,960,18,Night,Morning,1,3,3,1
LAX,GUAHZNN1,PT4H51M,False,True,264.19,291,18,Night,Night,1,1,1,1
LAX,LAUQA0MQ,PT4H58M,False,True,264.19,298,18,Night,Night,1,1,1,1
LAX,LAUQA0MQ,PT5H,False,True,264.19,300,18,Night,Morning,1,1,1,1
LAX,KAUTA5MC,PT4H45M,False,True,282.79,285,18,Night,Night,1,1,1,1
LAX,KAUTA5MC,PT4H57M,False,True,282.79,297,18,Night,Night,1,1,1,1
LAX,KAUTA5MC,PT5H,False,True,282.79,300,18,Night,Night,1,1,1,1
LAX,VUAHZNN1,PT4H51M,False,True,287.44,291,18,Night,Night,1,1,1,1
LAX,VUAIZNN1,PT7H,False,False,282.79,420,18,Morning,Mid-Day,1,2,2,1
LAX,VUAIXSN1,PT7H47M,False,False,282.79,467,18,Mid-Day,Mid-Day,1,2,2,1
LAX,VUAIXSN1,PT8H50M,False,False,282.79,530,18,Mid-Day,Night,1,2,1,1
LAX,TATNA0MC,PT11H12M,False,False,298.6,672,18,Night,Morning,1,2,2,1
LAX,QAA0AFEN,PT9H11M,False,False,310.7,551,18,Night,Night,1,2,2,1
LAX,QAUTA5MC,PT4H56M,False,True,329.3,296,18,Mid-Day,Night,1,1,1,1
LAX,QAUTA5MC,PT4H56M,False,True,329.3,296,18,Morning,Mid-Day,1,1,1,1
LAX,QAUTA5MC,PT4H57M,False,True,329.3,297,18,Mid-Day,Night,1,1,1,1
LAX,SAG4AKES,PT8H51M,False,False,337.68,531,18,Night,Morning,1,2,2,1
LAX,LUAHZNN1,PT6H44M,False,False,338.6,404,18,Morning,Mid-Day,1,2,1,1
LAX,LUAHZNN1,PT6H50M,False,False,338.6,410,18,Mid-Day,Night,1,2,1,1
LAX,LUAHZNN1,PT7H,False,False,338.6,420,18,Morning,Mid-Day,1,2,2,1
LAX,LUAHZNN1,PT7H35M,False,False,338.6,455,18,Morning,Mid-Day,1,2,2,1
LAX,LUAHZNN1,PT9H32M,False,False,338.6,572,18,Morning,Mid-Day,1,2,1,1
LAX,QAA0OFEN,PT9H36M,False,False,339.53,576,18,Mid-Day,Night,1,2,2,1
LAX,L0AIZNN1,PT6H50M,False,False,340.47,410,18,Night,Night,1,2,1,1
LAX,L0AIZNN1,PT7H31M,False,False,340.47,451,18,Mid-Day,Mid-Day,1,2,2,1
LAX,L0AIZNN1,PT8H38M,False,False,340.47,518,18,Night,Night,1,2,2,1
LAX,QAUOA0MG,PT4H51M,False,True,366.51,291,18,Mid-Day,Mid-Day,1,1,1,1
LAX,VAA0OKEN,PT7H46M,False,False,360.93,466,18,Night,Night,1,2,2,1
LAX,VAA3AKEN,PT12H49M,False,False,358.14,769,18,Mid-Day,Night,1,2,2,1
LAX,HAA7AWEN,PT8H8M,False,False,366.51,488,18,Night,Night,1,2,2,1
LAX,HAA7AWEN,PT8H29M,False,False,366.51,509,18,Morning,Mid-Day,1,2,2,1
LAX,HAA7AWEN,PT9H6M,False,False,366.51,546,18,Mid-Day,Mid-Day,1,2,2,1
LAX,TAG4AKES,PT13H30M,False,False,370.23,810,18,Mid-Day,Night,1,2,2,1
LAX,TAG4AKES,PT15H30M,False,False,370.23,930,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT7H33M,False,False,388.84,453,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT7H48M,False,False,388.84,468,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT8H1M,False,False,388.84,481,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT8H59M,False,False,388.84,539,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT9H30M,False,False,388.84,570,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT9H50M,False,False,388.84,590,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT10H28M,False,False,388.84,628,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT11H47M,False,False,388.84,707,18,Mid-Day,Night,1,2,2,1
LAX,QAA0OKEN,PT12H45M,False,False,388.84,765,18,Mid-Day,Night,1,2,2,1
LAX,HAA0OFEN,PT8H7M,False,False,395.35,487,18,Mid-Day,Night,1,2,2,1
LAX,VAA3AKEN,PT6H31M,False,False,399.07,391,18,Mid-Day,Mid-Day,1,2,2,1
LAX,HAUTA5MC,PT4H58M,False,True,413.02,298,18,Mid-Day,Mid-Day,1,1,1,1
LAX,HAUTA5MC,PT5H,False,True,413.02,300,18,Mid-Day,Mid-Day,1,1,1,1
LAX,UAG4AKES,PT6H52M,False,False,413.02,412,18,Mid-Day,Mid-Day,1,2,2,1
LAX,UAG4AKES,PT6H56M,False,False,413.02,416,18,Mid-Day,Night,1,2,2,1
LAX,UAG4AKES,PT6H58M,False,False,413.02,418,18,Night,Night,1,2,2,1
LAX,UAG4AKES,PT8H28M,False,False,413.02,508,18,Night,Night,1,2,2,1
LAX,KA0NA0MC,PT7H31M,False,False,440.93,451,18,Mid-Day,Night,2,2,2,1
LAX,MAUOA0MQ,PT4H57M,False,True,487.44,297,18,Mid-Day,Mid-Day,1,1,1,1
LAX,QAA0OKEN,PT7H36M,False,False,479.07,456,18,Morning,Mid-Day,1,2,2,1
LGA,NUAZZNN3,PT5H54M,False,False,78.14,354,18,Night,Night,1,2,2,1
LGA,LAA4AKBN,PT4H9M,True,False,78.14,249,18,Morning,Mid-Day,1,2,2,1
LGA,LAA4AKBN,PT4H27M,True,False,78.14,267,18,Mid-Day,Mid-Day,1,2,1,1
LGA,LAA4AKBN,PT5H,True,False,78.14,300,18,Morning,Mid-Day,1,2,2,1
LGA,LAA4AKBN,PT5H22M,True,False,78.14,322,18,Mid-Day,Mid-Day,1,2,2,1
LGA,LAA4AKBN,PT7H5M,True,False,78.14,425,18,Morning,Mid-Day,1,2,2,1
LGA,TA7NJ0BG,PT2H12M,True,True,96.74,132,18,Night,Night,1,1,1,1
LGA,S7AZZNN3,PT3H57M,False,False,106.05,237,18,Night,Night,1,2,2,1
LGA,S7AZZNN3,PT5H15M,False,False,106.05,315,18,Night,Night,1,2,2,1
LGA,UAUQA0BQ,PT2H12M,True,True,124.65,132,18,Night,Night,1,1,1,1
LGA,UAUQA0BQ,PT2H16M,True,True,124.65,136,18,Night,Night,1,1,1,1
LGA,V7AHZNN3,PT2H22M,False,True,124.65,142,18,Night,Night,1,1,1,1
LGA,G7AHZNN3,PT2H22M,False,True,124.65,142,18,Night,Night,1,1,1,1
LGA,VAUNA0BC,PT12H,True,False,114.42,720,18,Night,Mid-Day,1,2,2,1
LGA,G7AHZNN3,PT3H37M,False,False,124.65,217,18,Night,Night,1,2,2,1
LGA,UAUQA0ML,PT2H14M,False,True,147.91,134,18,Morning,Mid-Day,1,1,1,1
LGA,UAUQA0ML,PT2H14M,False,True,147.91,134,18,Morning,Mid-Day,1,1,1,1
LGA,UAUQA0ML,PT2H15M,False,True,147.91,135,18,Mid-Day,Mid-Day,1,1,1,1
LGA,SAA7OKBN,PT3H54M,True,False,143.26,234,18,Night,Night,1,2,2,1
LGA,SAA7OKBN,PT5H35M,True,False,143.26,335,18,Mid-Day,Night,1,2,2,1
LGA,LA7QA0MQ,PT2H10M,False,True,171.16,130,18,Mid-Day,Mid-Day,1,1,1,1
LGA,LA7QA0MQ,PT2H14M,False,True,171.16,134,18,Night,Night,1,1,1,1
LGA,LA7QA0MQ,PT2H16M,False,True,171.16,136,18,Mid-Day,Mid-Day,1,1,1,1
LGA,V3AHZNN1,PT2H16M,False,True,171.16,136,18,Morning,Mid-Day,1,1,1,1
LGA,B3AHZNN1,PT2H16M,False,True,171.16,136,18,Morning,Mid-Day,1,1,1,1
LGA,B3AHZNN1,PT2H16M,False,True,171.16,136,18,Night,Night,1,1,1,1
LGA,V3AHZNN1,PT2H16M,False,True,171.16,136,18,Night,Night,1,1,1,1
LGA,LA7QA0MQ,PT2H17M,False,True,171.16,137,18,Mid-Day,Night,1,1,1,1
LGA,LA7QA0MQ,PT2H19M,False,True,171.16,139,18,Night,Night,1,1,1,1
LGA,V3AHZNN1,PT5H10M,False,False,171.16,310,18,Mid-Day,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT6H30M,False,False,171.16,390,18,Morning,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT7H6M,False,False,171.16,426,18,Mid-Day,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT4H10M,False,False,171.16,250,18,Mid-Day,Night,1,2,2,1
LGA,V3AHZNN1,PT4H10M,False,False,171.16,250,18,Mid-Day,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT4H11M,False,False,171.16,251,18,Mid-Day,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT5H11M,False,False,171.16,311,18,Mid-Day,Mid-Day,1,2,2,1
LGA,V3AHZNN1,PT6H13M,False,False,171.16,373,18,Mid-Day,Night,1,2,1,1
LGA,V3AHZNN1,PT6H15M,False,False,171.16,375,18,Mid-Day,Mid-Day,1,2,2,1
LGA,UA7NA0BC,PT11H25M,True,False,170.23,685,18,Night,Mid-Day,1,2,1,1
LGA,UL4AUEL1,PT6H19M,False,False,176.75,379,18,Morning,Mid-Day,1,2,2,1
LGA,KA0NX0MQ,PT2H11M,False,True,213.95,131,18,Mid-Day,Mid-Day,1,1,1,1
LGA,KA0NX0MQ,PT2H12M,False,True,213.95,132,18,Mid-Day,Mid-Day,1,1,1,1
LGA,KA0NX0MQ,PT2H13M,False,True,213.95,133,18,Mid-Day,Mid-Day,1,1,1,1
LGA,Q3AHZNN1,PT2H16M,False,True,226.98,136,18,Mid-Day,Mid-Day,1,1,1,1
LGA,L3AHZNN1,PT2H16M,False,True,226.98,136,18,Mid-Day,Mid-Day,1,1,1,1
LGA,L3AHZNN1,PT2H18M,False,True,226.98,138,18,Mid-Day,Mid-Day,1,1,1,1
LGA,Q3AHZNN1,PT2H18M,False,True,226.98,138,18,Mid-Day,Mid-Day,1,1,1,1
LGA,L3AHZNN1,PT3H54M,False,False,226.98,234,18,Mid-Day,Mid-Day,1,2,1,1
MIA,UAUNA0BG,PT1H47M,True,True,87.44,107,18,Night,Night,1,1,1,1
MIA,UAUNA0BG,PT1H48M,True,True,87.44,108,18,Night,Night,1,1,1,1
MIA,UAUNA0BG,PT1H52M,True,True,87.44,112,18,Night,Morning,1,1,1,1
MIA,UAUNA0BG,PT1H53M,True,True,87.44,113,18,Mid-Day,Night,1,1,1,1
MIA,N7AHZNN3,PT2H,False,True,87.44,120,18,Night,Night,1,1,1,1
MIA,N7AHZNN3,PT2H,False,True,87.44,120,18,Night,Night,1,1,1,1
MIA,S3AHZNN3,PT1H48M,False,True,89.3,108,18,Mid-Day,Mid-Day,1,1,1,1
MIA,S3AHZNN3,PT1H52M,False,True,89.3,112,18,Morning,Morning,1,1,1,1
MIA,S3AHZNN3,PT2H1M,False,True,89.3,121,18,Morning,Mid-Day,1,1,1,1
MIA,LAA7AWEN,PT6H24M,False,False,96.74,384,18,Mid-Day,Mid-Day,1,2,2,1
MIA,UAUNA0MF,PT1H51M,False,True,110.7,111,18,Mid-Day,Mid-Day,1,1,1,1
MIA,UAUNA0MF,PT1H55M,False,True,110.7,115,18,Morning,Mid-Day,1,1,1,1
MIA,G3AIZNN3,PT1H58M,False,True,112.56,118,18,Mid-Day,Mid-Day,1,1,1,1
MIA,LA3NA0BC,PT1H49M,True,True,115.35,109,18,Mid-Day,Mid-Day,1,1,1,1
MIA,UL4ABEL1,PT12H44M,False,False,114.42,764,18,Night,Mid-Day,1,2,1,1
MIA,LAA4AHBN,PT12H37M,True,False,123.72,757,18,Night,Mid-Day,1,2,2,1
MIA,KA0NA0MQ,PT1H54M,False,True,152.56,114,18,Mid-Day,Mid-Day,1,1,1,1
MIA,MI7AUEL1,PT9H19M,False,False,156.28,559,18,Mid-Day,Night,1,2,1,1
MIA,MI7AUEL1,PT11H38M,False,False,156.28,698,18,Mid-Day,Night,1,2,1,1
MIA,LAA4AHBN,PT6H18M,True,False,168.38,378,18,Night,Night,1,2,2,1
MIA,LAA4AHBN,PT8H7M,True,False,168.38,487,18,Mid-Day,Night,1,2,1,1
MIA,LAA4AHBN,PT8H32M,True,False,168.38,512,18,Mid-Day,Night,1,2,2,1
MIA,L0AIZNN1,PT1H57M,False,True,213.95,117,18,Mid-Day,Mid-Day,1,1,1,1
MIA,VAA0OHEN,PT7H56M,False,False,226.98,476,18,Mid-Day,Night,1,2,2,1
MIA,WAA0OKEN,PT6H29M,False,False,227.91,389,18,Mid-Day,Night,1,2,2,1
MIA,SAA3AHBN,PT6H57M,True,False,228.84,417,18,Mid-Day,Night,1,2,2,1
OAK,TAUTA5MC,PT13H24M,False,False,267.91,804,18,Night,Mid-Day,1,3,3,1
OAK,TAUTA5MC,PT15H24M,False,False,267.91,924,18,Night,Mid-Day,1,3,3,1
OAK,SH7OAJBN,PT9H28M,True,False,282.79,568,18,Night,Night,1,2,2,1
OAK,KAUOA0MQ,PT10H19M,False,False,509.77,619,18,Night,Night,1,2,2,1
OAK,QAUTA5MC,PT10H42M,False,False,509.77,642,18,Morning,Mid-Day,1,2,2,1
OAK,KAUOA0MQ,PT12H15M,False,False,509.77,735,18,Mid-Day,Night,1,2,2,1
OAK,BA0OA0MC,PT7H21M,False,False,561.86,441,18,Night,Night,1,2,2,1
OAK,BA0OA0MC,PT7H23M,False,False,561.86,443,18,Mid-Day,Mid-Day,1,2,2,1
OAK,BA0OA0MC,PT8H16M,False,False,561.86,496,18,Mid-Day,Night,1,2,2,1
OAK,BA0OA0MC,PT9H15M,False,False,561.86,555,18,Night,Night,1,2,2,1
OAK,HAA0OFEN,PT12H11M,False,False,575.82,731,18,Morning,Mid-Day,2,3,2,1
OAK,HAA0OFEN,PT13H39M,False,False,575.82,819,18,Mid-Day,Night,2,3,3,1
OAK,HAA0OFEN,PT16H39M,False,False,575.82,999,18,Morning,Night,2,3,2,1
OAK,UAG4AKES,PT10H54M,False,False,593.49,654,18,Mid-Day,Night,2,3,2,1
OAK,UAA0OFEN,PT10H13M,False,False,638.14,613,18,Night,Night,2,3,3,1
OAK,UAA0OFEN,PT11H26M,False,False,638.14,686,18,Mid-Day,Night,2,3,2,1
OAK,UAA0OFEN,PT12H55M,False,False,638.14,775,18,Mid-Day,Night,2,3,2,1
OAK,UAA0OFEN,PT13H22M,False,False,638.14,802,18,Mid-Day,Night,2,3,2,1
OAK,BA0QA0MQ,PT10H37M,False,False,1059.53,637,18,Night,Night,1,3,3,1
OAK,BA0QA0MQ,PT12H38M,False,False,1059.53,758,18,Mid-Day,Night,1,3,3,1
ORD,WAA4AKES,PT4H53M,False,False,143.26,293,18,Night,Night,1,2,2,1
ORD,WAA4AKES,PT6H51M,False,False,143.26,411,18,Night,Night,1,2,2,1
ORD,LA7OX0MG,PT1H54M,False,True,152.56,114,18,Night,Night,1,1,1,1
ORD,LA7OX0MG,PT6H56M,False,False,152.56,416,18,Mid-Day,Night,1,2,2,1
ORD,LAUOA0MG,PT7H6M,False,False,152.56,426,18,Morning,Mid-Day,1,2,2,1
ORD,VAA4AKES,PT2H10M,False,True,161.86,130,18,Morning,Morning,1,1,1,1
ORD,VAA4AKES,PT2H13M,False,True,161.86,133,18,Night,Night,1,1,1,1
ORD,V0AHZNN1,PT2H11M,False,True,163.72,131,18,Morning,Morning,1,1,1,1
ORD,LAA4AHBN,PT9H5M,True,False,154.42,545,18,Mid-Day,Night,1,2,2,1
ORD,LAA4AHBN,PT10H4M,True,False,154.42,604,18,Night,Morning,1,2,2,1
ORD,LAA4AHBN,PT11H25M,True,False,154.42,685,18,Night,Morning,1,2,2,1
ORD,LAA4AHBN,PT11H40M,True,False,154.42,700,18,Night,Mid-Day,1,2,2,1
ORD,LAA4AHBN,PT13H1M,True,False,154.42,781,18,Night,Mid-Day,1,2,2,1
ORD,KATOA0MQ,PT8H46M,False,False,180.47,526,18,Mid-Day,Night,1,2,2,1
ORD,QATOA0MQ,PT1H55M,False,True,217.67,115,18,Night,Night,1,1,1,1
ORD,QATOA0MQ,PT2H6M,False,True,217.67,126,18,Night,Night,1,1,1,1
ORD,G7AHZNN3,PT12H40M,False,False,210.23,760,18,Night,Morning,1,2,2,1
ORD,LRA4AHER,PT5H46M,False,False,215.82,346,18,Mid-Day,Night,1,2,2,1
ORD,QATOA0MQ,PT6H25M,False,False,217.67,385,18,Mid-Day,Night,1,2,2,1
ORD,L0AIZNN1,PT2H11M,False,True,227.91,131,18,Night,Night,1,1,1,1
ORD,L0AIZNN1,PT4H7M,False,False,227.91,247,18,Night,Night,1,2,2,1
ORD,L0AIZNN1,PT4H9M,False,False,227.91,249,18,Night,Night,1,2,2,1
ORD,L0AIZNN1,PT6H6M,False,False,227.91,366,18,Night,Night,1,2,2,1
ORD,L0AIZNN1,PT6H57M,False,False,227.91,417,18,Mid-Day,Mid-Day,1,2,2,1
ORD,HAA7AWEN,PT2H,False,True,236.28,120,18,Night,Night,1,1,1,1
ORD,L0AIZNN1,PT5H1M,False,False,227.91,301,18,Night,Night,1,2,2,1
ORD,L0AIZNN1,PT6H5M,False,False,227.91,365,18,Mid-Day,Night,1,2,2,1
ORD,L0AIZNN1,PT7H12M,False,False,227.91,432,18,Mid-Day,Night,1,2,2,1
ORD,L0AIZNN1,PT8H2M,False,False,227.91,482,18,Mid-Day,Night,1,2,2,1
ORD,L0AIZNN1,PT8H13M,False,False,227.91,493,18,Mid-Day,Night,1,2,2,1
ORD,L0AIZNN1,PT8H25M,False,False,227.91,505,18,Mid-Day,Night,1,2,2,1
ORD,TAG4AKES,PT10H17M,False,False,234.42,617,18,Mid-Day,Night,1,2,2,1
ORD,HA7QA0MQ,PT2H,False,True,264.19,120,18,Morning,Mid-Day,1,1,1,1
ORD,WAG4JKBS,PT5H51M,True,False,277.21,351,18,Mid-Day,Night,1,2,2,1
ORD,M0AIZNN1,PT4H15M,False,False,292.09,255,18,Mid-Day,Mid-Day,1,2,2,1
ORD,M0AIZNN1,PT4H32M,False,False,292.09,272,18,Mid-Day,Night,1,2,2,1
ORD,UAA0OKEN,PT5H17M,False,False,292.09,317,18,Mid-Day,Mid-Day,1,2,2,1
ORD,MA7OA0MQ,PT2H6M,False,True,310.7,126,18,Mid-Day,Night,1,1,1,1
ORD,EAA0OKEN,PT2H,False,True,347.91,120,18,Mid-Day,Mid-Day,1,1,1,1
ORD,K0APZNN1,PT2H15M,False,True,406.51,135,18,Mid-Day,Mid-Day,1,1,1,1
ORD,BAUOA0MG,PT2H3M,False,True,422.33,123,18,Mid-Day,Mid-Day,1,1,1,1
ORD,BAUOA0MG,PT2H4M,False,True,422.33,124,18,Mid-Day,Mid-Day,1,1,1,1
PHL,Z14GXP5,PT12H20M,False,False,47.23,740,18,Night,Mid-Day,1,2,2,1
PHL,V0AHZNN1,PT2H5M,False,True,174.88,125,18,Morning,Mid-Day,1,1,1,1
PHL,QAUOA0MG,PT1H58M,False,True,208.37,118,18,Morning,Mid-Day,1,1,1,1
PHL,L0AHZNN1,PT2H3M,False,True,245.58,123,18,Mid-Day,Mid-Day,1,1,1,1
PHL,L0AHZNN1,PT2H5M,False,True,245.58,125,18,Mid-Day,Mid-Day,1,1,1,1
PHL,L0AHZNN1,PT3H17M,False,False,245.58,197,18,Night,Night,1,2,2,1
PHL,L0AHZNN1,PT5H36M,False,False,245.58,336,18,Night,Night,1,2,2,1
PHL,L0AHZNN1,PT6H26M,False,False,245.58,386,18,Night,Morning,1,2,2,1
PHL,HA0QA0MQ,PT1H56M,False,True,264.19,116,18,Night,Morning,1,1,1,1
PHL,VAA4AKES,PT12H7M,False,False,258.6,727,18,Morning,Night,1,2,2,1
PHL,MAUOA0MQ,PT1H57M,False,True,301.4,117,18,Mid-Day,Mid-Day,1,1,1,1
PHL,MA3OX0MQ,PT1H57M,False,True,301.4,117,18,Mid-Day,Mid-Day,1,1,1,1
PHL,MAUOA0MQ,PT2H,False,True,301.4,120,18,Night,Night,1,1,1,1
PHL,M3AHZNN1,PT2H4M,False,True,301.4,124,18,Mid-Day,Night,1,1,1,1
